kappa,k,q1,q2,m1,m2,dm,unspecified1,lhs_ass1,ass1_holds,mono_holds,cross_partial_negative,m_soph,m_naive,u_soph,u_naive,welfare_loss,naive_worse,naive_underspec
0.6,8,0.73,0.74,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,80.8,80.8,0.0,True,True
0.6,8,0.74,0.75,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,80.8,80.8,0.0,True,True
0.6,8,0.75,0.76,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,80.8,80.8,0.0,True,True
0.6,8,0.76,0.77,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,80.8,80.8,0.0,True,True
0.6,8,0.77,0.78,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,80.8,80.8,0.0,True,True
0.6,8,0.78,0.79,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,80.8,80.8,0.0,True,True
0.6,8,0.79,0.7999999999999999,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,80.8,80.8,0.0,True,True
0.6,8,0.7999999999999999,0.8099999999999999,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,80.8,80.8,0.0,True,True
0.6,8,0.8099999999999999,0.82,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,80.8,80.8,0.0,True,True
0.6,8,0.82,0.83,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,80.8,80.8,0.0,True,True
0.6,8,0.83,0.84,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,80.8,80.8,0.0,True,True
0.6,8,0.84,0.85,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,80.8,80.8,0.0,True,True
0.6,8,0.85,0.86,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,80.8,80.8,0.0,True,True
0.6,8,0.86,0.87,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,80.8,80.8,0.0,True,True
0.6,8,0.87,0.88,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,80.8,80.8,0.0,True,True
0.6,8,0.88,0.89,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,80.8,80.8,0.0,True,True
0.6,8,0.89,0.9,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,80.8,80.8,0.0,True,True
0.6,8,0.9,0.91,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,80.8,80.8,0.0,True,True
0.6,8,0.91,0.9199999999999999,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,80.8,80.8,0.0,True,True
0.6,8,0.9199999999999999,0.9299999999999999,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,7.5,80.8,79.04163046625439,1.7583695337456078,True,True
0.6,8,0.9299999999999999,0.94,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,6.452,80.8,76.8855929313052,3.9144070686948,True,True
0.6,8,0.94,0.95,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,5.5440000000000005,80.8,76.68096861136536,4.119031388634639,True,True
0.6,8,0.95,0.96,8.0,6.364,-1.6360000000000001,0.0,-0.0,True,True,True,8.0,4.716,80.8,77.82539269073553,2.9746073092644707,True,True
0.6,8,0.96,0.97,6.364,4.572,-1.7919999999999998,1.6360000000000001,-0.06678478303513746,True,True,True,6.364,3.936,81.38950048694618,80.06541588580606,1.3240846011401146,True,True
0.6,8,0.97,0.98,4.572,3.048,-1.524,3.428,-0.10441416325758099,True,True,True,4.572,3.176,83.81425682996708,83.30889780826023,0.5053590217068518,True,True
0.6,8,0.98,0.99,3.048,1.572,-1.476,4.952,-0.1000438066363564,True,True,True,3.048,2.416,87.69268690204144,87.58074937798015,0.11193752406128965,True,True
0.6,9,0.7,0.71,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,75.7,75.7,0.0,True,True
0.6,9,0.71,0.72,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,75.7,75.7,0.0,True,True
0.6,9,0.72,0.73,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,75.7,75.7,0.0,True,True
0.6,9,0.73,0.74,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,75.7,75.7,0.0,True,True
0.6,9,0.74,0.75,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,75.7,75.7,0.0,True,True
0.6,9,0.75,0.76,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,75.7,75.7,0.0,True,True
0.6,9,0.76,0.77,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,75.7,75.7,0.0,True,True
0.6,9,0.77,0.78,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,75.7,75.7,0.0,True,True
0.6,9,0.78,0.79,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,75.7,75.7,0.0,True,True
0.6,9,0.79,0.7999999999999999,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,75.7,75.7,0.0,True,True
0.6,9,0.7999999999999999,0.8099999999999999,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,75.7,75.7,0.0,True,True
0.6,9,0.8099999999999999,0.82,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,75.7,75.7,0.0,True,True
0.6,9,0.82,0.83,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,75.7,75.7,0.0,True,True
0.6,9,0.83,0.84,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,75.7,75.7,0.0,True,True
0.6,9,0.84,0.85,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,75.7,75.7,0.0,True,True
0.6,9,0.85,0.86,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,75.7,75.7,0.0,True,True
0.6,9,0.86,0.87,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,75.7,75.7,0.0,True,True
0.6,9,0.87,0.88,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,75.7,75.7,0.0,True,True
0.6,9,0.88,0.89,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,75.7,75.7,0.0,True,True
0.6,9,0.89,0.9,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,75.7,75.7,0.0,True,True
0.6,9,0.9,0.91,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,75.7,75.7,0.0,True,True
0.6,9,0.91,0.9199999999999999,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,8.244,75.7,72.7292936281366,2.9707063718634004,True,True
0.6,9,0.9199999999999999,0.9299999999999999,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,7.1415,75.7,70.34423254114452,5.355767458855482,True,True
0.6,9,0.9299999999999999,0.94,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,6.21,75.7,70.10168598390048,5.598314016099522,True,True
0.6,9,0.94,0.95,9.0,8.208,-0.7919999999999998,0.0,-0.0,True,True,True,9.0,5.382,75.7,71.2525108796513,4.447489120348706,True,True
0.6,9,0.95,0.96,8.208,6.025499999999999,-2.182500000000001,0.7919999999999998,-0.04062428915494005,True,True,True,8.208,4.608,75.80760239138965,73.45915546112577,2.3484469302638757,True,True
0.6,9,0.96,0.97,6.025499999999999,4.414499999999999,-1.6109999999999998,2.974500000000001,-0.12142502270049903,True,True,True,6.025499999999999,3.8699999999999997,77.67375043137892,76.61263907143771,1.0611113599412079,True,True
0.6,9,0.97,0.98,4.414499999999999,2.9835,-1.4309999999999996,4.585500000000001,-0.13967069592113118,True,True,True,4.414499999999999,3.1365,81.11811350040104,80.69295502395188,0.4251584764491554,True,True
0.6,9,0.98,0.99,2.9835,1.5525,-1.4309999999999998,6.016500000000001,-0.12154958857585588,True,True,True,2.9835,2.403,85.88433224885692,85.78991671520795,0.09441553364897004,True,True
0.6,10,0.7,0.71,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,10.0,70.0,70.0,0.0,True,True
0.6,10,0.71,0.72,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,10.0,70.0,70.0,0.0,True,True
0.6,10,0.72,0.73,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,10.0,70.0,70.0,0.0,True,True
0.6,10,0.73,0.74,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,10.0,70.0,70.0,0.0,True,True
0.6,10,0.74,0.75,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,10.0,70.0,70.0,0.0,True,True
0.6,10,0.75,0.76,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,10.0,70.0,70.0,0.0,True,True
0.6,10,0.76,0.77,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,10.0,70.0,70.0,0.0,True,True
0.6,10,0.77,0.78,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,10.0,70.0,70.0,0.0,True,True
0.6,10,0.78,0.79,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,10.0,70.0,70.0,0.0,True,True
0.6,10,0.79,0.7999999999999999,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,10.0,70.0,70.0,0.0,True,True
0.6,10,0.7999999999999999,0.8099999999999999,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,10.0,70.0,70.0,0.0,True,True
0.6,10,0.8099999999999999,0.82,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,10.0,70.0,70.0,0.0,True,True
0.6,10,0.82,0.83,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,10.0,70.0,70.0,0.0,True,True
0.6,10,0.83,0.84,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,10.0,70.0,70.0,0.0,True,True
0.6,10,0.84,0.85,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,10.0,70.0,70.0,0.0,True,True
0.6,10,0.85,0.86,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,10.0,70.0,70.0,0.0,True,True
0.6,10,0.86,0.87,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,10.0,70.0,70.0,0.0,True,True
0.6,10,0.87,0.88,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,10.0,70.0,70.0,0.0,True,True
0.6,10,0.88,0.89,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,10.0,70.0,70.0,0.0,True,True
0.6,10,0.89,0.9,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,10.0,70.0,70.0,0.0,True,True
0.6,10,0.9,0.91,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,8.925,70.0,65.39493153228045,4.605068467719548,True,True
0.6,10,0.91,0.9199999999999999,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,7.755,70.0,62.87651153801448,7.1234884619855166,True,True
0.6,10,0.9199999999999999,0.9299999999999999,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,6.805,70.0,62.72052893323431,7.279471066765687,True,True
0.6,10,0.9299999999999999,0.94,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,5.98,70.0,63.968586449009166,6.031413550990834,True,True
0.6,10,0.94,0.95,10.0,7.535,-2.465,0.0,-0.0,True,True,True,10.0,5.22,70.0,66.22174628330829,3.778253716691708,True,True
0.6,10,0.95,0.96,7.535,5.71,-1.8250000000000002,2.465,-0.12643797066531218,True,True,True,7.535,4.505,71.09001348850106,69.34967404096592,1.7403394475351348,True,True
0.6,10,0.96,0.97,5.71,4.265,-1.4450000000000003,4.29,-0.17512635649189467,True,True,True,5.71,3.805,74.15386566260543,73.3117471045135,0.8421185580919257,True,True
0.6,10,0.97,0.98,4.265,2.92,-1.3449999999999998,5.735,-0.17468355492480367,True,True,True,4.265,3.105,78.51520298442603,78.16480107497084,0.35040190945518646,True,True
0.6,10,0.98,0.99,2.92,1.54,-1.38,7.08,-0.14303516780803782,True,True,True,2.92,2.3850000000000002,84.11443875907615,84.03414199313158,0.08029676594456703,True,True
0.6,11,0.7,0.71,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,11.0,63.7,63.7,0.0,True,True
0.6,11,0.71,0.72,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,11.0,63.7,63.7,0.0,True,True
0.6,11,0.72,0.73,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,11.0,63.7,63.7,0.0,True,True
0.6,11,0.73,0.74,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,11.0,63.7,63.7,0.0,True,True
0.6,11,0.74,0.75,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,11.0,63.7,63.7,0.0,True,True
0.6,11,0.75,0.76,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,11.0,63.7,63.7,0.0,True,True
0.6,11,0.76,0.77,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,11.0,63.7,63.7,0.0,True,True
0.6,11,0.77,0.78,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,11.0,63.7,63.7,0.0,True,True
0.6,11,0.78,0.79,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,11.0,63.7,63.7,0.0,True,True
0.6,11,0.79,0.7999999999999999,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,11.0,63.7,63.7,0.0,True,True
0.6,11,0.7999999999999999,0.8099999999999999,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,11.0,63.7,63.7,0.0,True,True
0.6,11,0.8099999999999999,0.82,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,11.0,63.7,63.7,0.0,True,True
0.6,11,0.82,0.83,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,11.0,63.7,63.7,0.0,True,True
0.6,11,0.83,0.84,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,11.0,63.7,63.7,0.0,True,True
0.6,11,0.84,0.85,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,11.0,63.7,63.7,0.0,True,True
0.6,11,0.85,0.86,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,11.0,63.7,63.7,0.0,True,True
0.6,11,0.86,0.87,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,11.0,63.7,63.7,0.0,True,True
0.6,11,0.87,0.88,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,11.0,63.7,63.7,0.0,True,True
0.6,11,0.88,0.89,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,11.0,63.7,63.7,0.0,True,True
0.6,11,0.89,0.9,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,9.487499999999999,63.7,56.83641845391554,6.863581546084461,True,True
0.6,11,0.9,0.91,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,8.261,63.7,54.45926559640364,9.240734403596363,True,True
0.6,11,0.91,0.9199999999999999,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,7.3095,63.7,54.5774685993619,9.122531400638103,True,True
0.6,11,0.9199999999999999,0.9299999999999999,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,6.4955,63.7,56.03076489739419,7.6692351026058105,True,True
0.6,11,0.9299999999999999,0.94,11.0,9.261999999999999,-1.7380000000000013,0.0,-0.0,True,True,True,11.0,5.7585,63.7,58.41211122495497,5.287888775045033,True,True
0.6,11,0.94,0.95,9.261999999999999,6.941,-2.320999999999999,1.7380000000000013,-0.10753945166203621,True,True,True,9.261999999999999,5.071,64.06871605382453,61.57620289457921,2.49251315924532,True,True
0.6,11,0.95,0.96,6.941,5.4174999999999995,-1.5235000000000003,4.059,-0.2081994819190678,True,True,True,6.941,4.4055,66.7512589252593,65.47891324797573,1.2723456772835675,True,True
0.6,11,0.96,0.97,5.4174999999999995,4.114,-1.3034999999999997,5.5825000000000005,-0.22788878440932447,True,True,True,5.4174999999999995,3.7399999999999998,70.81648874390388,70.15512023668863,0.6613685072152435,True,True
0.6,11,0.97,0.98,4.114,2.8545,-1.2595,6.886,-0.20974210273970326,True,True,True,4.114,3.069,76.00183323851631,75.71359904903646,0.28823418947985147,True,True
0.6,11,0.98,0.99,2.8545,1.5234999999999999,-1.331,8.1455,-0.1645611524548548,True,True,True,2.8545,2.3705,82.38213710671671,82.31540537863138,0.06673172808532968,True,True
0.6,12,0.7,0.71,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,56.800000000000004,56.800000000000004,0.0,True,True
0.6,12,0.71,0.72,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,56.800000000000004,56.800000000000004,0.0,True,True
0.6,12,0.72,0.73,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,56.800000000000004,56.800000000000004,0.0,True,True
0.6,12,0.73,0.74,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,56.800000000000004,56.800000000000004,0.0,True,True
0.6,12,0.74,0.75,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,56.800000000000004,56.800000000000004,0.0,True,True
0.6,12,0.75,0.76,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,56.800000000000004,56.800000000000004,0.0,True,True
0.6,12,0.76,0.77,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,56.800000000000004,56.800000000000004,0.0,True,True
0.6,12,0.77,0.78,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,56.800000000000004,56.800000000000004,0.0,True,True
0.6,12,0.78,0.79,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,56.800000000000004,56.800000000000004,0.0,True,True
0.6,12,0.79,0.7999999999999999,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,56.800000000000004,56.800000000000004,0.0,True,True
0.6,12,0.7999999999999999,0.8099999999999999,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,56.800000000000004,56.800000000000004,0.0,True,True
0.6,12,0.8099999999999999,0.82,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,56.800000000000004,56.800000000000004,0.0,True,True
0.6,12,0.82,0.83,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,56.800000000000004,56.800000000000004,0.0,True,True
0.6,12,0.83,0.84,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,56.800000000000004,56.800000000000004,0.0,True,True
0.6,12,0.84,0.85,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,56.800000000000004,56.800000000000004,0.0,True,True
0.6,12,0.85,0.86,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,56.800000000000004,56.800000000000004,0.0,True,True
0.6,12,0.86,0.87,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,56.800000000000004,56.800000000000004,0.0,True,True
0.6,12,0.87,0.88,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,56.800000000000004,56.800000000000004,0.0,True,True
0.6,12,0.88,0.89,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,9.876,56.800000000000004,46.961537355016404,9.8384626449836,True,True
0.6,12,0.89,0.9,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,8.622,56.800000000000004,45.157263883832556,11.642736116167448,True,True
0.6,12,0.9,0.91,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,7.686,56.800000000000004,45.75254463964234,11.047455360357667,True,True
0.6,12,0.91,0.9199999999999999,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,6.9,56.800000000000004,47.53445207820043,9.265547921799573,True,True
0.6,12,0.9199999999999999,0.9299999999999999,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,6.204,56.800000000000004,50.12883792187155,6.671162078128454,True,True
0.6,12,0.9299999999999999,0.94,12.0,8.106,-3.894,0.0,-0.0,True,True,True,12.0,5.55,56.800000000000004,53.37953187236244,3.4204681276375624,True,True
0.6,12,0.94,0.95,8.106,6.42,-1.686,3.894,-0.24094282207823284,True,True,True,8.106,4.926,58.87648524639869,57.27187174110022,1.6046135052984667,True,True
0.6,12,0.95,0.96,6.42,5.142,-1.2779999999999996,5.58,-0.28621658268253225,True,True,True,6.42,4.308,62.74507230931013,61.83080056858834,0.9142717407217944,True,True
0.6,12,0.96,0.97,5.142,3.978,-1.1640000000000001,6.858,-0.27995723841990994,True,True,True,5.142,3.678,67.64955686537216,67.13861398374416,0.5109428816279973,True,True
0.6,12,0.97,0.98,3.978,2.7960000000000003,-1.182,8.022,-0.2443437624423322,True,True,True,3.978,3.036,73.5744894928259,73.34132451453232,0.23316497829358696,True,True
0.6,12,0.98,0.99,2.7960000000000003,1.506,-1.2900000000000003,9.204,-0.18594571815044916,True,True,True,2.7960000000000003,2.352,80.68658169915321,80.63082973193175,0.055751967221453924,True,True
0.6,13,0.7,0.71,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,49.300000000000004,49.300000000000004,0.0,True,True
0.6,13,0.71,0.72,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,49.300000000000004,49.300000000000004,0.0,True,True
0.6,13,0.72,0.73,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,49.300000000000004,49.300000000000004,0.0,True,True
0.6,13,0.73,0.74,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,49.300000000000004,49.300000000000004,0.0,True,True
0.6,13,0.74,0.75,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,49.300000000000004,49.300000000000004,0.0,True,True
0.6,13,0.75,0.76,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,49.300000000000004,49.300000000000004,0.0,True,True
0.6,13,0.76,0.77,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,49.300000000000004,49.300000000000004,0.0,True,True
0.6,13,0.77,0.78,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,49.300000000000004,49.300000000000004,0.0,True,True
0.6,13,0.78,0.79,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,49.300000000000004,49.300000000000004,0.0,True,True
0.6,13,0.79,0.7999999999999999,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,49.300000000000004,49.300000000000004,0.0,True,True
0.6,13,0.7999999999999999,0.8099999999999999,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,49.300000000000004,49.300000000000004,0.0,True,True
0.6,13,0.8099999999999999,0.82,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,49.300000000000004,49.300000000000004,0.0,True,True
0.6,13,0.82,0.83,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,49.300000000000004,49.300000000000004,0.0,True,True
0.6,13,0.83,0.84,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,49.300000000000004,49.300000000000004,0.0,True,True
0.6,13,0.84,0.85,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,49.300000000000004,49.300000000000004,0.0,True,True
0.6,13,0.85,0.86,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,49.300000000000004,49.300000000000004,0.0,True,True
0.6,13,0.86,0.87,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,12.4865,49.300000000000004,45.77375139773646,3.526248602263543,True,True
0.6,13,0.87,0.88,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,9.971,49.300000000000004,35.75864097806219,13.541359021937815,True,True
0.6,13,0.88,0.89,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,8.775,49.300000000000004,35.169043935646656,14.130956064353349,True,True
0.6,13,0.89,0.9,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,7.8975,49.300000000000004,36.46641031282023,12.833589687179774,True,True
0.6,13,0.9,0.91,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,7.175999999999999,49.300000000000004,38.690275995186035,10.60972400481397,True,True
0.6,13,0.91,0.9199999999999999,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,6.5325,49.300000000000004,41.535502144152055,7.764497855847949,True,True
0.6,13,0.9199999999999999,0.9299999999999999,13.0,9.139,-3.8610000000000007,0.0,-0.0,True,True,True,13.0,5.9345,49.300000000000004,44.91533584278533,4.384664157214672,True,True
0.6,13,0.9299999999999999,0.94,9.139,7.2085,-1.9304999999999994,3.8610000000000007,-0.2801954450352999,True,True,True,9.139,5.356,50.50720787097588,48.816685770742936,1.690522100232947,True,True
0.6,13,0.94,0.95,7.2085,5.954,-1.2545000000000002,5.7915,-0.35835140063330395,True,True,True,7.2085,4.784,54.29400466917997,53.281622908267124,1.0123817609128452,True,True
0.6,13,0.95,0.96,5.954,4.888,-1.0659999999999998,7.046,-0.3614125522546814,True,True,True,5.954,4.212,59.03411695141247,58.39174204734863,0.6423749040638427,True,True
0.6,13,0.96,0.97,4.888,3.8415,-1.0465,8.112,-0.3311480195483099,True,True,True,4.888,3.6205,64.64212365033279,64.25639119034923,0.3857324599835579,True,True
0.6,13,0.97,0.98,3.8415,2.7365,-1.105,9.1585,-0.2789606517487035,True,True,True,3.8415,2.9964999999999997,71.22983055729523,71.04084795945303,0.18898259784219817,True,True
0.6,13,0.98,0.99,2.7365,1.4949999999999999,-1.2415,10.2635,-0.20735048655336105,True,True,True,2.7365,2.34,79.02694507128004,78.98236441369613,0.04458065758390717,True,True
0.6,14,0.7,0.71,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,41.2,41.2,0.0,True,True
0.6,14,0.71,0.72,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,41.2,41.2,0.0,True,True
0.6,14,0.72,0.73,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,41.2,41.2,0.0,True,True
0.6,14,0.73,0.74,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,41.2,41.2,0.0,True,True
0.6,14,0.74,0.75,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,41.2,41.2,0.0,True,True
0.6,14,0.75,0.76,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,41.2,41.2,0.0,True,True
0.6,14,0.76,0.77,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,41.2,41.2,0.0,True,True
0.6,14,0.77,0.78,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,41.2,41.2,0.0,True,True
0.6,14,0.78,0.79,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,41.2,41.2,0.0,True,True
0.6,14,0.79,0.7999999999999999,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,41.2,41.2,0.0,True,True
0.6,14,0.7999999999999999,0.8099999999999999,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,41.2,41.2,0.0,True,True
0.6,14,0.8099999999999999,0.82,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,41.2,41.2,0.0,True,True
0.6,14,0.82,0.83,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,41.2,41.2,0.0,True,True
0.6,14,0.83,0.84,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,41.2,41.2,0.0,True,True
0.6,14,0.84,0.85,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,41.2,41.2,0.0,True,True
0.6,14,0.85,0.86,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,11.662,41.2,27.587570137344613,13.61242986265539,True,True
0.6,14,0.86,0.87,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,9.66,41.2,23.97179735994762,17.228202640052384,True,True
